,SKU,Item NamePrice,Reviews Num,1 Star Reviews,1 Star Images,2 Stars Reviews,2 Stars Images,3 Stars Reviews,3 Stars Images,4 Stars Reviews,4 Stars Images,5 Stars Reviews,5 Stars Images,Points Earnning,Style,Color,Pattern Type,Length,Type,Neckline,Sleeve Length,Sleeve Type,Placket Type,Details,Season,Composition,Material,Fabric,Sheer,Fit Type,Closure Type,Waist Line,Panty Type,Body,Chest pad,Bra Type,Bottom Type,Item Name,Price,Placket,Hem Shaped,Belt,Top Type,Arabian Clothing
2997,swsweatsh04201209981,,345,2,0,3,1,11,0,21,2,308,43,12,Casual,Dark Green,Plain,Regular,Pullovers,Round Neck,Long Sleeve,Drop Shoulder,,,Spring/Fall,"2% Spandex, 98% Polyester",Polyester,Slight Stretch,No,Oversized,,,,,,,,Drop Shoulder Solid Pullover,9.99,,,,,
2998,swtee07200930337,,5923,83,12,157,28,402,101,498,118,4785,1150,4,Elegant,Chocolate Brown,Plain,Crop,,High Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Turtle Neck Textured Knit Fitted Top,3.99,,,,,
2999,swtee07200905969,,5923,83,12,157,28,402,101,498,118,4785,1150,4,Elegant,Violet Purple,Plain,Crop,,High Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Turtle Neck Textured Knit Fitted Top,3.99,,,,,
3000,swtee07200930607,,5924,83,12,157,28,402,101,498,118,1,1151,6,Elegant,Dark Grey,Plain,Crop,,High Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Turtle Neck Textured Knit Fitted Top,4.99,,,,,
3001,swtee07200930464,,5923,83,12,157,28,402,101,498,118,4785,1150,6,Elegant,Redwood,Plain,Crop,,High Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Turtle Neck Textured Knit Fitted Top,4.99,,,,,
3002,swtee07200930628,,5923,83,12,157,28,402,101,498,118,4785,1150,4,Elegant,Black,Plain,Crop,,High Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Turtle Neck Textured Knit Fitted Top,3.99,,,,,
3003,swtee07200930767,,5923,83,12,157,28,402,101,498,118,4785,1150,6,Elegant,Maroon,Plain,Crop,,High Neck,Long Sleeve,Regular Sleeve,Pullovers,,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Turtle Neck Textured Knit Fitted Top,4.99,,,,,
3004,swtee07200630217,,10000,0,0,0,0,0,0,0,0,9999,5708,6,Casual,Apricot,Plain,Crop,,Scoop Neck,Long Sleeve,Regular Sleeve,Pullovers,"Rib-Knit, Ruched Bust",Spring/Summer,"8% Spandex, 92% Polyester",Polyester,High Stretch,No,Slim Fit,,,,,,,,SHEIN Ruched Long Sleeve Cropped Tee,4.99,,,,,
3005,swtee07200911201,,10000,0,0,0,0,0,0,0,0,9999,5708,0,Casual,White,Plain,Crop,,Scoop Neck,Long Sleeve,Regular Sleeve,Pullovers,"Rib-Knit, Ruched Bust",Spring/Summer,"8% Spandex, 92% Polyester",Polyester,High Stretch,No,Slim Fit,,,,,,,,SHEIN Ruched Bust Crop Tee,4.99,,,,,
3006,swtee07200911002,,10000,0,0,0,0,0,0,0,0,9999,5708,6,Sexy,"Pastel, Baby Pink",Plain,Crop,,Square Neck,Long Sleeve,Regular Sleeve,Pullovers,"Rib-Knit, Ruched Bust",Spring/Summer,"8% Spandex, 92% Polyester",Polyester,High Stretch,No,Slim Fit,,,,,,,,SHEIN Ruched Bust Rib-knit Crop Tee,4.99,,,,,
3007,swtee07200911006,,10000,0,0,0,0,0,0,0,0,9999,5708,6,Casual,"Pastel, Mint Green",Plain,Crop,,Scoop Neck,Long Sleeve,Regular Sleeve,Pullovers,"Rib-Knit, Ruched Bust",Spring/Summer,"8% Spandex, 92% Polyester",Polyester,High Stretch,No,Slim Fit,,,,,,,,SHEIN Ruched Bust Rib-knit Crop Tee,4.99,,,,,
3008,swtee07200911690,,10000,0,0,0,0,0,0,0,0,9999,5708,6,Casual,Black,Plain,Crop,,Square Neck,Long Sleeve,Regular Sleeve,Pullovers,"Rib-Knit, Ruched Bust",Spring/Summer,"8% Spandex, 92% Polyester",Polyester,High Stretch,No,Slim Fit,,,,,,,,SHEIN Ruched Bust Crop Tee,4.99,,,,,
3009,swtee07200911373,,10000,0,0,0,0,0,0,0,0,9999,5708,6,Casual,Lilac Purple,Plain,Crop,,Square Neck,Long Sleeve,Regular Sleeve,Pullovers,"Rib-Knit, Ruched Bust",Spring/Summer,"8% Spandex, 92% Polyester",Polyester,High Stretch,No,Slim Fit,,,,,,,,SHEIN Scoop Neck Ruched Bust Crop Tee,4.99,,,,,
3010,swtee07201007027,,5189,21,2,33,7,170,40,354,85,4611,1017,7,Casual,Black,Plain,Crop,,V neck,Long Sleeve,Drop Shoulder,Pullovers,Rib-Knit,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Crop Tee,5.99,,,,,
3011,swtee07200907731,,5189,21,2,33,7,170,40,354,85,4611,1017,7,Casual,Camel,Plain,Crop,,V neck,Long Sleeve,Drop Shoulder,Pullovers,Rib-Knit,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN V-neck Drop Shoulder Crop Tee,5.99,,,,,
3012,swtee07201007821,,5189,21,2,33,7,170,40,354,85,4611,1017,7,Casual,White,Plain,Crop,,V neck,Long Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN V-neck Drop Shoulder Crop Tee,5.99,,,,,
3013,swtee07201015062,,5189,21,2,33,7,170,40,354,85,4611,1017,9,Casual,Rust Brown,Plain,Crop,,V neck,Long Sleeve,Drop Shoulder,Pullovers,Rib-Knit,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN V-neck Drop Shoulder Crop Tee,7.99,,,,,
3014,swtee07201102362,,5189,21,2,33,7,170,40,354,85,4611,1017,7,Casual,Light Grey,Plain,Crop,,V neck,Long Sleeve,Drop Shoulder,Pullovers,,Spring/Fall,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Crop Tee,5.99,,,,,
3015,swtee07201102778,,5189,21,2,33,7,170,40,354,85,4611,1017,7,Casual,Mint Green,Plain,Crop,,V neck,Long Sleeve,Drop Shoulder,Pullovers,Rib-Knit,Spring/Fall,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Drop Shoulder Crop Tee,5.99,,,,,
3016,swvest07200707051,,10000,0,0,0,0,0,0,0,0,9999,8630,7,Casual,Beige,Plain,Crop,Tank,Round Neck,,,,Rib-Knit,Summer,"93% Rayon, 7% Spandex",Rayon,High Stretch,No,Slim Fit,,,,,,,,SHEIN Solid Crop Tank Top,6.0,,,,,
3017,swvest07200819977,,10000,0,0,0,0,0,0,0,0,9999,8630,7,Casual,Black,Plain,Crop,Tank,Round Neck,,,,Rib-Knit,Spring/Fall,"93% Rayon, 7% Spandex",Rayon,High Stretch,No,Slim Fit,,,,,,,,SHEIN Solid Rib-knit Crop Tank Top,6.0,,,,,
3018,swvest07200819444,,10000,0,0,0,0,0,0,0,0,9999,8630,7,Casual,Grey,Plain,Crop,Tank,Round Neck,,,,Rib-Knit,Spring/Fall,"93% Rayon, 7% Spandex",Rayon,High Stretch,No,Slim Fit,,,,,,,,SHEIN Ribbed Cropped Tank Top,6.0,,,,,
3019,swvest07200819358,,10000,0,0,0,0,0,0,0,0,9999,8630,7,Casual,Khaki,Plain,Crop,Tank,Round Neck,,,,Rib-Knit,Summer,"93% Rayon, 7% Spandex",Rayon,High Stretch,No,Slim Fit,,,,,,,,SHEIN Solid Rib-knit Crop Tank Top,6.0,,,,,
3020,swvest07200819959,,10000,0,0,0,0,0,0,0,0,9999,8630,7,Casual,White,Plain,Crop,Tank,Round Neck,,,,Rib-Knit,Summer,"93% Rayon, 7% Spandex",Rayon,High Stretch,No,Slim Fit,,,,,,,,SHEIN Ribbed Cropped Tank Top,6.0,,,,,
3021,swvest07200923092,,10000,0,0,0,0,0,0,0,0,9999,8630,7,Casual,Khaki,Plain,Crop,Tank,Round Neck,,,,,Summer,"93% Rayon, 7% Spandex",Rayon,High Stretch,No,Slim Fit,,,,,,,,SHEIN Solid Crop Tank Top,6.0,,,,,
3022,swsweater01201104697,,10000,0,0,0,0,0,0,0,0,9999,5164,12,Casual,Lilac Purple,Plain,Regular,Basic Tops,High Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"18% Spandex, 82% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Turtleneck Ribbed Knit Sweater,10.0,,,,,
3023,swsweater01201012168,,10000,0,0,0,0,0,0,0,0,9999,5164,10,Casual,Black,Plain,Regular,Basic Tops,High Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Fall/Winter,"18% Spandex, 82% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Turtleneck Ribbed Knit Sweater,9.0,,,,,
3024,swsweater01201104047,,10000,0,0,0,0,0,0,0,0,9999,5164,12,Casual,Redwood,Plain,Regular,Basic Tops,High Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Fall/Winter,"18% Spandex, 82% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Turtleneck Ribbed Knit Sweater,10.0,,,,,
3025,swsweater01201104760,,10000,0,0,0,0,0,0,0,0,9999,5164,12,Casual,Beige,Plain,Regular,Basic Tops,High Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Spring/Fall,"18% Spandex, 82% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Turtleneck Ribbed Knit Sweater,10.0,,,,,
3026,swsweater01201104165,,10000,0,0,0,0,0,0,0,0,9999,5164,12,Casual,Teal Blue,Plain,Regular,Basic Tops,High Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Fall/Winter,"18% Spandex, 82% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Turtleneck Ribbed Knit Sweater,10.0,,,,,
3027,swsweater01201104722,,10000,0,0,0,0,0,0,0,0,9999,5164,12,Casual,Burgundy,Plain,Regular,Basic Tops,High Neck,Long Sleeve,Regular Sleeve,Pullovers,Rib-Knit,Fall/Winter,"18% Spandex, 82% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Turtleneck Ribbed Knit Sweater,10.0,,,,,
3028,swtee04201120029,,6254,10,4,25,3,76,12,228,58,5916,1280,9,Elegant,Grey,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Cut Out, Rib-Knit",Spring/Summer,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Mock Neck Cut-out Rib-knit Slim Crop Tee,7.99,,,,,
3029,swtee04200928743,,6254,10,4,25,3,76,12,228,58,5916,1280,9,Elegant,Beige,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Cut Out, Rib-Knit",Spring/Summer,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Mock Neck Cut-out Rib-knit Slim Crop Tee,7.99,,,,,
3030,swtee04201030793,,6254,10,4,25,3,76,12,228,58,5916,1280,9,Elegant,White,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Cut Out, Rib-Knit",Spring/Summer,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Mock Neck Cut-out Rib-knit Slim Crop Tee,7.99,,,,,
3031,swtee04201030096,,6254,10,4,25,3,76,12,228,58,5916,1280,9,Elegant,Mint Green,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Cut Out, Rib-Knit",Spring/Summer,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Mock Neck Cut-out Rib-knit Slim Crop Tee,7.99,,,,,
3032,swtee04201030055,,6254,10,4,25,3,76,12,228,58,5916,1280,9,Elegant,Black,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Cut Out, Rib-Knit",Spring/Summer,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Mock Neck Cut-out Rib-knit Slim Crop Tee,7.99,,,,,
3033,swtee04201030890,,6254,10,4,25,3,76,12,228,58,5916,1280,9,Elegant,Mocha Brown,Plain,Crop,,Stand Collar,Long Sleeve,Regular Sleeve,Pullovers,"Cut Out, Rib-Knit",Spring/Summer,100% Polyester,Polyester,Slight Stretch,No,Slim Fit,,,,,,,,Mock Neck Cut-out Rib-knit Slim Crop Tee,7.99,,,,,
3034,swvest07200911719,,10000,0,0,0,0,0,0,0,0,9999,3136,4,Casual,White,Plain,Crop,Cami,Spaghetti Strap,,,,"Frill, Lettuce Trim, Rib-Knit, Ruched Bust",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Frill Trim Ruched Front Rib-knit Cami Top,4.0,,,,,
3035,swvest07200807789,,10000,0,0,0,0,0,0,0,0,9999,3131,4,Casual,Dusty Blue,Plain,Crop,Cami,Spaghetti Strap,,,,"Frill, Rib-Knit, Ruched Bust",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Ruched Ruffled Cropped Cami Top,4.0,,,,,
3036,swvest07200911286,,10000,0,0,0,0,0,0,0,0,9999,3136,4,Casual,Light Grey,Plain,Crop,Cami,Spaghetti Strap,,,,"Frill, Lettuce Trim, Rib-Knit, Ruched Bust",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Frill Trim Ruched Front Rib-knit Cami Top,4.0,,,,,
3037,swvest07200915120,,10000,0,0,0,0,0,0,0,0,9999,3136,4,Casual,Black,Plain,Crop,Cami,Spaghetti Strap,,,,"Frill, Rib-Knit, Ruched Bust",Summer,"5% Spandex, 95% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Frill Trim Ruched Front Rib-knit Cami Top,4.0,,,,,
3038,swvest07201009469,,10000,0,0,0,0,0,0,0,0,9999,3136,6,Elegant,Coral Pink,Plain,Crop,Cami,Spaghetti Strap,,,,"Frill, Lettuce Trim, Rib-Knit, Ruched Bust",Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Frill Trim Ruched Front Rib-knit Cami Top,5.0,,,,,
3039,swvest07201009282,,10000,0,0,0,0,0,0,0,0,9999,3136,4,Casual,Khaki,Plain,Crop,Cami,Spaghetti Strap,,,,"Frill, Lettuce Trim, Rib-Knit, Ruched Bust",Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Ruched Bust Lettuce Trim Cami Top,4.0,,,,,
3040,swsweatsh07200904769,,10000,0,0,0,0,0,0,0,0,9999,2003,24,Casual,Purple,Plain,Regular,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket, Zipper",Fall/Winter,"38% Cotton, 62% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN BASICS Drop Shoulder Zipper Up Hooded Sweatshirt,19.99,,,,,
3041,swsweatsh07200829829,,10000,0,0,0,0,0,0,0,0,9999,2003,24,Casual,Black,Plain,Regular,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket, Zipper",Fall/Winter,"38% Cotton, 62% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN BASICS Drop Shoulder Zipper Up Hooded Sweatshirt,19.99,,,,,
3042,swsweatsh07200903823,,10000,0,0,0,0,0,0,0,0,9999,2003,24,Casual,White,Plain,Regular,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket, Zipper",Fall/Winter,"38% Cotton, 62% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN BASICS Drop Shoulder Zip Up Drawstring Hoodie,19.99,,,,,
3043,swsweatsh07200904398,,10000,0,0,0,0,0,0,0,0,9999,2003,24,Casual,Royal Blue,Plain,Regular,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket, Zipper",Fall/Winter,"38% Cotton, 62% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,SHEIN BASICS Drop Shoulder Zipper Up Hooded Sweatshirt,19.99,,,,,
3044,swsweatsh07201028559,,10000,0,0,0,0,0,0,0,0,9999,2003,24,Casual,Dusty Blue,Plain,Regular,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket, Zipper",Fall/Winter,"38% Cotton, 62% Polyester",Polyester,Non-Stretch,No,Oversized,,,,,,,,SHEIN Drop Shoulder Zipper Up Hooded Sweatshirt,19.99,,,,,
3045,swsweatsh07201028678,,10000,0,0,0,0,0,0,0,0,9999,2003,24,Casual,Coffee Brown,Plain,Regular,Zip Up,Hooded,Long Sleeve,Drop Shoulder,,"Drawstring, Pocket, Zipper",Fall/Winter,"38% Cotton, 62% Polyester",Polyester,Non-Stretch,No,Oversized,,,,,,,,SHEIN Drop Shoulder Zipper Up Hooded Sweatshirt,19.99,,,,,
3046,swtwop07201008321,,10000,0,0,0,0,98,85,535,155,9366,2944,10,Casual,Coffee Brown,Plain,,,Spaghetti Strap,Sleeveless,,,Knot,Spring/Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,Leggings,SHEIN Solid Cami Top & Knotted Waist Leggings Set,9.0,,,,Camisole,
3047,swtwop07200817940,,10000,0,0,0,0,98,85,535,155,9366,2944,10,Casual,Maroon,Plain,,,Spaghetti Strap,Sleeveless,,,Tie Front,Spring/Summer,"34% Rayon, 4% Spandex, 62% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,Leggings,SHEIN Waffle Knit Cami Top & Drawstring Legging Set,9.0,,,,Camisole,
3048,swtwop07200910236,,10000,0,0,0,0,98,85,535,155,9366,2944,10,Casual,Dark Grey,Plain,,,Spaghetti Strap,Sleeveless,,,Knot,Spring/Summer,"34% Rayon, 4% Spandex, 62% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,Leggings,SHEIN Solid Cami Top & Knotted Waist Leggings Set,9.0,,,,Camisole,
3049,swtwop07200910881,,10000,0,0,0,0,98,85,535,155,9366,2944,12,Casual,Black,Plain,,,Spaghetti Strap,Sleeveless,,,Knot,Spring/Summer,"34% Rayon, 4% Spandex, 62% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,Leggings,SHEIN Solid Cami Top & Knotted Waist Leggings Set,10.0,,,,Camisole,
3050,swtwop07200911714,,10000,0,0,0,0,98,85,535,155,9366,2944,12,Casual,Mocha Brown,Plain,,,Spaghetti Strap,Sleeveless,,,Knot,Spring/Summer,"34% Rayon, 4% Spandex, 62% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,Leggings,SHEIN Solid Cami Top & Knotted Waist Leggings Set,10.0,,,,Camisole,
3051,swtwop07201008033,,10000,0,0,0,0,98,85,535,155,9366,2944,10,Casual,Dusty Blue,Plain,,,Spaghetti Strap,Sleeveless,,,Knot,Spring/Summer,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,Leggings,SHEIN Solid Cami Top & Knotted Waist Leggings Set,9.0,,,,Camisole,
3052,swtee07200805948,,10000,0,0,0,0,0,0,0,0,9999,9882,4,Casual,"Pastel, Baby Pink",Plain,Crop,,V neck,Cap Sleeve,Regular Sleeve,Placket,Button Front,Summer,"4.8% Spandex, 95.2% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Button Front Crop Top,3.99,,,,,
3053,swtee07200627759,,10000,0,0,0,0,0,0,0,0,9999,9882,4,Casual,"Pastel, Lilac Purple",Plain,Crop,,V neck,Cap Sleeve,Regular Sleeve,Placket,Button Front,Summer,"4.8% Spandex, 95.2% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Button Front Crop Top,3.99,,,,,
3054,swtee07200715398,,10000,0,0,0,0,0,0,0,0,9999,9882,4,Casual,Yellow,Plain,Crop,,V neck,Cap Sleeve,Regular Sleeve,Placket,Button Front,Summer,"4.8% Spandex, 95.2% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Buttoned Front Crop Top,3.99,,,,,
3055,swtee07200715194,,10000,0,0,0,0,0,0,0,0,9999,9882,4,Casual,"Pastel, Mint Green",Plain,Crop,,V neck,Short Sleeve,Regular Sleeve,Placket,Button Front,Summer,"4.8% Spandex, 95.2% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Button Front Crop Top,3.99,,,,,
3056,swtee07200715592,,10000,0,0,0,0,0,0,0,0,9999,9882,4,Casual,Baby Blue,Plain,Crop,,V neck,Cap Sleeve,Regular Sleeve,Placket,Button Front,Summer,"4.8% Spandex, 95.2% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Buttoned Front Crop Top,3.99,,,,,
3057,swtee07200715767,,10000,0,0,0,0,0,0,0,0,9999,9882,4,Casual,Burgundy,Plain,Crop,,V neck,Cap Sleeve,Regular Sleeve,Placket,Button Front,Summer,"4.8% Spandex, 95.2% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Buttoned Front Crop Top,3.99,,,,,
3058,swtop04201204779,,484,3,0,0,0,5,1,16,2,460,65,17,Preppy,Dusty Pink,Houndstooth,Regular,,V neck,Sleeveless,,Pullovers,,Spring,"35% Cotton, 65% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Houndstooth V Neck Sweater Vest,14.0,,,,,
3059,swtop04201019585,,484,3,0,0,0,5,1,16,2,460,65,17,Preppy,Black and White,Houndstooth,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Houndstooth V Neck Sweater Vest,14.0,,,,,
3060,swtop04201204247,,484,3,0,0,0,5,1,16,2,460,65,17,Preppy,Black and White,Houndstooth,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Houndstooth V Neck Sweater Vest,14.0,,,,,
3061,swtop04201204003,,484,3,0,0,0,5,1,16,2,460,65,17,Casual,Multicolor,Houndstooth,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Houndstooth V Neck Sweater Vest,14.0,,,,,
3062,swtop04201204578,,484,3,0,0,0,5,1,16,2,460,65,17,Preppy,Lime Green,Houndstooth,Regular,,V neck,Sleeveless,,Pullovers,,Spring,"35% Cotton, 65% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Houndstooth V Neck Sweater Vest,14.0,,,,,
3063,swtop04201204133,,484,3,0,0,0,5,1,16,2,460,65,17,Casual,Blue and White,Houndstooth,Regular,,V neck,Sleeveless,,Pullovers,,Spring/Fall,"35% Cotton, 65% Polyester",Polyester,Non-Stretch,No,Regular Fit,,,,,,,,Houndstooth V Neck Sweater Vest,14.0,,,,,
3064,swvest07200714675,,1,0,0,0,44,0,204,1756,463,9999,6611,4,Casual,"Orange, Bright",Plain,Crop,Tank,Notched,,,,"Lettuce Trim, Rib-Knit",Summer,"7% Spandex, 93% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Notch Neck Lettuce Edge Rib-knit Tank Top,4.0,,,,,
3065,swvest07200628524,,1,0,0,0,44,0,204,1756,463,9999,6611,4,Casual,White,Plain,Crop,Tank,Notched,,,,Rib-Knit,Summer,"7% Spandex, 93% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Notch Neck Lettuce Edge Rib-knit Tank Top,4.0,,,,,
3066,swvest07200714608,,1,0,0,0,44,0,204,1756,463,9999,6611,4,Casual,"Pastel, Lilac Purple",Plain,Crop,Tank,Notched,,,,Rib-Knit,Summer,"7% Spandex, 93% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Notched Neck Rib-knit Crop Tank Top,4.0,,,,,
3067,swvest07200714124,,1,0,0,0,44,0,204,1756,463,9999,6611,7,Casual,Pink,Plain,Crop,Tank,Notched,,,,Rib-Knit,Summer,"7% Spandex, 93% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Notched Neck Rib-knit Crop Tank Top,6.0,,,,,
3068,swvest07200714116,,1,0,0,0,44,0,204,1756,463,9999,6611,4,Casual,Black,Plain,Crop,Tank,Notched,,,,Rib-Knit,Summer,"7% Spandex, 93% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Notched Neck Rib-knit Tank Top,4.0,,,,,
3069,swvest07200714022,,1,0,0,0,44,0,204,1756,463,9999,6611,4,Casual,"Pastel, Baby Blue",Plain,Crop,Tank,Notched,,,,Rib-Knit,Summer,"7% Spandex, 93% Cotton",Cotton,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Notched Neck Rib-knit Crop Tank Top,4.0,,,,,
3070,swtee07201109427,,10000,0,0,0,0,0,0,0,0,9999,3709,4,Casual,Mustard Yellow,Plain,Crop,,Stand Collar,Long Sleeve,Flounce Sleeve,Pullovers,Lettuce Trim,Spring,"3% Spandex, 97% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Flounce Sleeve Lettuce Trim Tee,3.99,,,,,
3071,swtee07200821088,,10000,0,0,0,0,0,0,0,0,9999,3709,4,Casual,Dusty Purple,Plain,Crop,,Stand Collar,Long Sleeve,Flounce Sleeve,Pullovers,Lettuce Trim,Spring/Fall,"34% Rayon, 4% Spandex, 62% Polyester",Polyester,Slight Stretch,No,Regular Fit,,,,,,,,SHEIN Flounce Sleeve Frill Trim Tee,3.99,,,,,
3072,swtee07200917143,,10000,0,0,0,0,0,0,0,0,9999,3709,4,Casual,Black,Plain,Crop,,Stand Collar,Long Sleeve,Flounce Sleeve,Pullovers,Lettuce Trim,Spring/Summer,"34% Rayon, 4% Spandex, 62% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Flounce Sleeve Frill Trim Tee,3.99,,,,,
3073,swtee07200917815,,10000,0,0,0,0,0,0,0,0,9999,3709,4,Casual,Mocha Brown,Plain,Crop,,Stand Collar,Long Sleeve,Flounce Sleeve,Pullovers,Lettuce Trim,Spring/Summer,"34% Rayon, 4% Spandex, 62% Polyester",Polyester,Slight Stretch,No,Slim Fit,,,,,,,,SHEIN Flounce Sleeve Lettuce Trim Tee,3.99,,,,,
